part_id_a,temperature_1_a,temperature_4_a,label_d,temp_std_1,temp_std_2,temp_std_3,temp_std_4
2124077390649042.0,461.4,519.7,0.0,0.3872983346207344,0.3366501646120726,0.4396968652757606,0.8041558721210247
2124077390649042.0,460.1,517.4,0.0,0.4396968652757691,0.3366501646120726,0.4434711565216716,0.697614984548557
2124077390649042.0,458.8,515.3,0.0,0.4163331998932256,0.3366501646120726,0.4163331998932302,0.6849574196011141
2124077390649042.0,457.6,513.4,0.0,0.4272001872658794,0.3500000000000065,0.4396968652757606,0.5057996968497529
2124077390649042.0,456.3,511.9,0.0,0.3774917217635505,0.2645751311064655,0.4272001872658695,0.3872983346207344
2124077390649042.0,455.1,510.8,0.0,0.2943920288776103,0.3403429642776836,0.427200187265885,0.2645751311064655
2124077390649042.0,454.2,510.1,0.0,0.2986078811194769,0.2986078811194769,0.4690415759823446,0.2217355782608358
2124077390649042.0,453.3,509.5,0.0,0.2217355782608422,0.3499999999999835,0.4396968652757606,0.0816496580927679
2124077390649042.0,452.6,509.2,0.0,0.1707825127660044,0.2986078811194816,0.4396968652757606,0.0577350269189428
2124077390649042.0,452.0,509.1,0.0,0.182574185835045,0.2986078811194816,0.4573474244670337,0.0500000000000113
2124077390649042.0,451.5,509.0,0.0,0.182574185835045,0.3109126351029581,0.387298334620727,0.0
2124077390649042.0,451.0,509.0,0.0,0.1500000000000025,0.3500000000000065,0.3915780041490262,0.0500000000000113
2124077390649042.0,450.6,509.1,0.0,0.1825741858350657,0.310912635102958,0.427200187265885,0.0
2124077390649042.0,450.1,509.1,0.0,0.1290994448735879,0.2986078811194975,0.3915780041490069,0.0499999999999829
2124077390649042.0,449.7,509.3,0.0,0.1258305739211814,0.2886751345948325,0.4272001872658695,0.1290994448735879
2124077390649042.0,449.3,509.8,0.0,0.0957427107756258,0.2581988897471464,0.3872983346207417,0.2499999999999867
2124077390649042.0,448.9,510.6,0.0,0.141421356237288,0.2581988897471758,0.387298334620771,0.3499999999999835
2124077390649042.0,448.5,511.6,0.0,0.2986078811194769,0.3109126351029581,0.4031128874149345,0.3872983346207417
2124077390649042.0,447.8,512.8,0.0,0.51234753829798,0.4999999999999981,0.3651483716701315,0.3915780041490553
2124077390649042.0,446.3,514.1,0.0,0.4396968652757606,0.3872983346207563,0.427200187265885,0.3651483716701107
2124077390649042.0,445.0,515.2,0.0,0.3872983346207344,0.387298334620727,0.387298334620727,0.3366501646120557
2124077390649042.0,443.8,516.2,0.0,0.3872983346207563,0.3500000000000065,0.35000000000002,0.298607881119461
2124077390649042.0,442.7,517.0,0.0,0.349999999999997,0.2986078811194816,0.2886751345948325,0.2645751311064691
2124077390829042.0,441.8,517.8,0.0,0.3500000000000065,0.3499999999999835,0.2986078811194927,0.2217355782608464
2124077390829042.0,440.8,518.5,0.0,0.2581988897471758,0.3109126351029581,0.2581988897471611,0.1707825127659822
2124077390829042.0,440.0,519.0,0.0,0.1707825127659794,0.1914854215512567,0.2217355782608379,0.1707825127659766
2124077390829042.0,439.6,519.5,0.0,0.1892969448599996,0.6994045086118932,0.1892969448600021,0.1290994448735659
2124077390829042.0,440.2,519.9,0.0,0.5715476066494123,1.3647344063956095,0.1914854215512517,0.0957427107756555
2124077390829042.0,442.0,520.2,0.0,0.828653526310393,1.6299284237863492,0.561990510002895,0.05773502691891
2124077390829042.0,444.7,520.4,0.0,0.8920949127381874,1.576916823001988,0.7889866919029634,0.0577350269189757
2124077390829042.0,447.4,520.5,0.0,0.8180260794538848,1.4514360704718303,0.9055385138137424,0.0957427107756555
2124077390829042.0,449.9,520.8,0.0,0.804155872120994,1.3735598518690977,0.9831920802501944,0.0957427107756555
2124077390829042.0,452.3,521.0,0.0,0.8139410298049795,1.332603967176053,1.0719919153923936,0.1290994448735659
2124077390829042.0,454.8,521.4,0.0,0.9309493362512546,1.281600561797626,1.1026483271348737,0.1707825127659822
2124077390829042.0,457.6,521.9,0.0,0.8544003745317567,1.228481447424707,1.0614455552060496,0.1825741858350553
2124077390829042.0,460.2,522.5,0.0,0.8544003745317489,0.9464847243000416,1.1888369666751109,0.1707825127659766
2124077390829042.0,462.8,523.2,0.0,0.8180260794538559,0.8421203397773336,1.008298897483591,0.2081665999466151
2124077390829042.0,465.5,523.9,0.0,0.7234178138070191,0.7135591542869072,1.008298897483591,0.2986078811194927
2124077390829042.0,467.9,524.8,0.0,0.7632168761236915,0.5560275772537437,0.8421203397773177,0.2581988897471758
2124077390829042.0,470.2,525.6,0.0,0.767571929311295,0.4787135538781522,0.6601767440112823,0.298607881119461
2124077390829042.0,472.4,526.6,0.0,0.697614984548557,0.4031128874149157,0.697614984548557,0.349999999999993
2124077390829042.0,474.6,527.6,0.0,0.6849574196011369,0.3774917217635329,0.6130524719249781,0.349999999999993
2124077390829042.0,476.6,528.6,0.0,0.634428877022474,0.2581988897471758,0.5196152422706355,0.298607881119461
2124077390829042.0,478.5,529.6,0.0,0.5972157622389538,0.2081665999466151,0.4163331998932302,0.349999999999993
2124077390829042.0,480.3,530.7,0.0,0.5560275772537437,0.1290994448735805,0.3651483716701315,0.298607881119461
2124077390829042.0,482.1,531.6,0.0,0.5196152422706647,0.0816496580927679,0.2943920288775717,0.349999999999993
2124077390829042.0,483.6,532.7,0.0,0.4787135538781522,0.0500000000000113,0.2581988897471758,0.298607881119461
2124077390829042.0,485.1,533.7,0.0,0.4787135538781522,0.0,0.2061552812808885,0.298607881119461
2124077390829042.0,486.6,534.6,0.0,0.3872983346207344,0.0816496580927679,0.1825741858350553,0.298607881119461
2124077390829042.0,487.9,535.5,0.0,0.300000000000005,0.1732050807568997,0.1707825127659822,0.3109126351029702
2124077390829042.0,489.1,536.5,0.0,0.3774917217635329,0.0957427107756258,0.1258305739212077,0.2886751345948325
2124077390829042.0,490.2,537.4,0.0,0.4163331998932256,0.1258305739211814,0.0816496580927447,0.2986078811194927
2124077390829042.0,491.4,538.4,0.0,0.3774917217635505,0.1290994448735879,0.0577350269189757,0.2581988897471611
2124077390829042.0,492.5,539.2,0.0,0.359397644214133,0.1707825127660044,0.0816496580927447,0.3366501646120557
2124077390829042.0,493.5,540.2,0.0,0.2500000000000056,0.1707825127660044,0.0500000000000113,0.298607881119461
2124077390829042.0,494.3,541.0,0.0,0.0957427107756308,0.1825741858350657,0.0500000000000113,0.3109126351029702
2124077390829042.0,494.5,541.8,0.0,0.0500000000000113,0.2217355782608422,0.0816496580927447,0.2986078811194927
2124077390829042.0,494.3,542.7,0.0,0.2581988897471758,0.2581988897471685,0.0499999999999545,0.2886751345947866
2124077390829042.0,493.5,543.5,0.0,0.3366501646120726,0.3304037933599884,0.0499999999999545,0.2581988897471611
2124077390829042.0,492.3,544.3,0.0,0.4932882862316332,0.3109126351029702,0.0957427107756061,0.2581988897471758
2124077390829042.0,490.8,545.1,0.0,0.5715476066494123,0.4031128874149239,0.0957427107756555,0.2581988897471758
2124077390829042.0,489.2,545.9,0.0,0.6344288770224792,0.4031128874149239,0.2516611478423778,0.2645751311064691
2124077390829042.0,487.3,546.6,0.0,0.6344288770224792,0.4654746681256191,0.1290994448735512,0.2645751311064691
2124077390829042.0,485.4,547.4,0.0,0.6075908711185978,0.4272001872658794,0.2581988897471611,0.1707825127659933
2124077390829042.0,483.6,547.9,0.0,0.5972157622389744,0.3872983346207563,0.2217355782608464,0.1290994448736099
2124077390829042.0,481.8,548.2,0.0,0.6733003292241453,0.4272001872658772,0.2986078811194927,0.0957427107756555
2124077390829042.0,479.8,547.8,0.0,0.6946221994724817,0.3774917217635267,0.2986078811194927,0.298607881119461
2124077390829042.0,478.0,546.7,0.0,0.7889866919029779,0.4787135538781522,0.35000000000002,0.4272001872658694
2124077390829042.0,475.6,545.1,0.0,0.6454972243679028,0.4031128874149157,0.387298334620771,0.697614984548557
2124077390829042.0,473.4,543.0,0.0,0.7632168761236697,0.3915780041490311,0.35000000000002,0.7745966692414687
2124077390829042.0,471.1,540.7,0.0,0.6849574196011597,0.4203173404306218,0.3774917217635329,0.9309493362512832
2124077390829042.0,469.1,537.9,0.0,0.5619905100029143,0.3915780041490166,0.4573474244670731,0.8544003745317433
2124077390829042.0,467.2,535.2,0.0,0.4645786621588617,0.3366501646120557,0.3915780041490262,0.9327379053088865
2124077390829042.0,465.8,532.5,0.0,0.516397779494315,0.4654746681256355,0.403112887414958,0.8544003745317544
2124077390829042.0,464.3,529.6,0.0,0.3500000000000065,0.3500000000000065,0.4396968652757606,0.8544003745317544
2124077390829042.0,463.1,527.0,0.0,0.4396968652757691,0.4272001872658772,0.427200187265885,0.86554414483991
2124077390829042.0,461.7,524.6,0.0,0.4573474244670752,0.3500000000000065,0.387298334620727,0.86554414483991
2124077390829042.0,460.5,521.8,0.0,0.4031128874149157,0.349999999999997,0.4272001872658739,0.7365459931327735
2124077390829042.0,459.2,519.5,0.0,0.4163331998932256,0.3696845502136595,0.4031128874149345,0.6075908711185978
2124077390829042.0,457.9,517.4,0.0,0.4396968652757691,0.3651483716701211,0.387298334620771,0.5686240703077153
2124077390829042.0,456.7,515.8,0.0,0.4163331998932256,0.3304037933599884,0.4031128874149345,0.4272001872658694
2124077390829042.0,455.4,514.6,0.0,0.3162277660168379,0.3316624790355354,0.4272001872658739,0.3304037933600098
2124077390829042.0,454.6,513.6,0.0,0.309569593683462,0.3500000000000065,0.4031128874149133,0.2081665999466151
2124077390829042.0,453.6,513.0,0.0,0.2081665999466105,0.2986078811194816,0.4396968652757606,0.1825741858350346
2124077390829042.0,452.9,512.6,0.0,0.2081665999466105,0.2986078811194769,0.4690415759823446,0.1290994448736099
2124077390829042.0,452.2,512.3,0.0,0.1825741858350553,0.294392028877591,0.3872983346207417,0.0499999999999545
2124077390829042.0,451.6,512.1,0.0,0.1825741858350657,0.310912635102958,0.4396968652757606,0.0
2124077390829042.0,451.0,512.0,0.0,0.182574185835045,0.3109126351029702,0.4396968652757606,0.0500000000000113
2124077390829042.0,450.5,512.0,0.0,0.1707825127659877,0.2943920288775911,0.3872983346207417,0.0
2124077390829042.0,449.9,512.0,0.0,0.2061552812808655,0.2753785273643144,0.3162277660168499,0.0500000000000113
2124077390829042.0,449.5,512.1,0.0,0.1914854215512567,0.3162277660168319,0.4031128874149133,0.0816496580927447
2124077390829042.0,448.9,512.6,0.0,0.1707825127659877,0.2581988897471464,0.349999999999993,0.2217355782608251
2124077390829042.0,448.4,513.3,0.0,0.2217355782608358,0.2645751311064655,0.4272001872658695,0.3304037933599955
2124077390829042.0,447.7,514.3,0.0,0.3162277660168379,0.2986078811194975,0.4272001872658739,0.4272001872658739
2124077390829042.0,446.8,515.5,0.0,0.4396968652757606,0.387298334620727,0.3872983346207417,0.427200187265885
2124077390829042.0,445.6,516.8,0.0,0.4203173404306218,0.3872983346207563,0.387298334620771,0.387298334620771
2124077390829042.0,444.2,517.9,0.0,0.4272001872658716,0.3774917217635329,0.427200187265885,0.35000000000002
2124077390829042.0,442.9,518.9,0.0,0.3915780041490166,0.3774917217635505,0.349999999999993,0.2872281323269172
2124077390829042.0,441.8,519.8,0.0,0.3500000000000065,0.3651483716701107,0.3774917217635681,0.2217355782608464
2124077390829042.0,440.8,520.5,0.0,0.3366501646120726,0.3872983346207563,0.2986078811194927,0.2217355782608251
2124077390979042.0,439.0,521.6,0.0,0.2217355782608315,0.2500000000000113,0.2581988897471758,0.1707825127659822
2124077390979042.0,438.3,522.0,0.0,0.1825741858350657,0.2581988897471464,0.1914854215512617,0.1258305739211701
2124077390979042.0,437.8,522.4,0.0,0.0577350269189757,0.2629955639676641,0.2081665999466151,0.0957427107756555
2124077390979042.0,437.9,522.7,0.0,0.349999999999997,0.9945685831890524,0.0577350269189757,0.05773502691891
2124077390979042.0,439.3,522.9,0.0,0.7675719293113018,1.461449052595875,0.4787135538781314,0.0577350269189757
2124077390979042.0,441.7,523.0,0.0,0.8958236433584512,1.539209753953838,0.8421203397773199,0.0577350269189757
2124077390979042.0,444.4,523.1,0.0,0.8958236433584512,1.4514360704718068,0.905538513813755,0.0500000000000113
2124077390979042.0,447.4,523.2,0.0,0.7745966692414906,1.4479871085982374,1.0614455552060351,0.0816496580927447
2124077390979042.0,450.0,523.4,0.0,0.8544003745317489,1.239623598785792,1.1165422816295874,0.0957427107756555
2124077390979042.0,452.7,523.7,0.0,0.8793937305515297,1.3699148392022966,1.0344080432788445,0.1290994448735659
2124077390979042.0,455.4,524.1,0.0,0.9178779875343008,1.2284814474246784,1.1528949070347625,0.1825741858350346
2124077390979042.0,458.0,524.7,0.0,0.895823643358456,1.0750968948580109,1.190238071423829,0.1707825127659933
2124077390979042.0,460.8,525.2,0.0,0.8544003745317567,0.9327379053088792,1.1026483271348408,0.2581988897471318
2124077390979042.0,463.3,525.9,0.0,0.8421203397773117,0.7632168761236915,1.0996211468804595,0.2500000000000038
2124077390979042.0,465.2,526.8,0.0,1.036018017861353,0.8883505314157597,0.9464847243000676,0.2645751311064691
2124077390979042.0,468.1,527.6,0.0,0.813941029804972,0.634428877022474,0.8286535263103862,0.2645751311064619
2124077390979042.0,470.6,528.4,0.0,0.7257180352359034,0.5446711546122508,0.7135591542869377,0.288675134594826
2124077390979042.0,472.8,529.3,0.0,0.6976149845485271,0.4031128874149357,0.6218252702059405,0.2581988897471758
2124077390979042.0,475.0,530.2,0.0,0.6849574196011597,0.3915780041490311,0.5163977794942929,0.3109126351029458
2124077390979042.0,477.0,531.1,0.0,0.6454972243679028,0.2581988897471685,0.443471156521663,0.3109126351029458
2124077390979042.0,478.9,532.0,0.0,0.5852349955359799,0.1825741858350657,0.427200187265885,0.2986078811195022
2124077390979042.0,480.6,533.0,0.0,0.5477225575051489,0.1290994448735879,0.349999999999993,0.2581988897471611
2124077390979042.0,482.4,533.9,0.0,0.4787135538781819,0.0957427107756308,0.2753785273643058,0.3109126351029702
2124077390979042.0,484.0,534.8,0.0,0.4573474244670752,0.0,0.1825741858350346,0.2986078811195022
2124077390979042.0,485.3,535.8,0.0,0.4690415759823324,0.0,0.2217355782608251,0.2943920288776103
2124077390979042.0,486.7,536.6,0.0,0.4654746681256355,0.0500000000000113,0.1290994448735659,0.2581988897471758
2124077390979042.0,488.1,537.4,0.0,0.3774917217635329,0.1290994448735879,0.1499999999999709,0.2500000000000038
2124077390979042.0,489.2,538.2,0.0,0.4396968652757606,0.0957427107756308,0.0957427107756061,0.2581988897471318
2124077390979042.0,490.5,539.0,0.0,0.3774917217635329,0.1290994448735805,0.0957427107756555,0.2753785273643058
2124077390979042.0,491.8,539.8,0.0,0.3500000000000065,0.1290994448735879,0.0500000000000113,0.2217355782608464
2124077390979042.0,492.9,540.6,0.0,0.3109126351029702,0.1632993161855359,0.0957427107756555,0.2217355782608379
2124077390979042.0,493.7,541.4,0.0,0.1707825127660071,0.1825741858350553,0.0500000000000113,0.2217355782608379
2124077390979042.0,494.2,542.1,0.0,0.0499999999999829,0.2081665999466151,0.05773502691891,0.2581988897471758
2124077390979042.0,494.1,542.8,0.0,0.2217355782608315,0.2645751311064655,0.0499999999999545,0.2581988897471758
2124077390979042.0,493.4,543.5,0.0,0.3366501646120557,0.3109126351029581,0.0,0.2160246899469251
2124077390979042.0,492.3,544.2,0.0,0.4272001872658772,0.3366501646120557,0.05773502691891,0.2081665999466151
2124077390979042.0,490.9,544.8,0.0,0.505799696849781,0.3774917217635267,0.0577350269189757,0.2217355782608464
2124077390979042.0,489.3,545.5,0.0,0.568624070307737,0.3774917217635267,0.125830573921155,0.208166599946606
2124077390979042.0,487.6,546.2,0.0,0.5560275772537514,0.4396968652757691,0.141421356237288,0.1707825127659933
2124077390979042.0,485.7,546.8,0.0,0.5560275772537514,0.3500000000000065,0.1825741858350553,0.1290994448736099
2124077390979042.0,483.9,547.2,0.0,0.5852349955359686,0.3915780041490166,0.208166599946606,0.05773502691891
2124077390979042.0,482.2,547.3,0.0,0.6075908711185978,0.4031128874149463,0.3109126351029458,0.1258305739211701
2124077390979042.0,480.3,546.8,0.0,0.568624070307737,0.3872983346207563,0.3109126351029458,0.349999999999993
2124077390979042.0,478.4,545.6,0.0,0.69999999999999,0.4031128874149463,0.349999999999993,0.6218252702059162
2124077390979042.0,476.3,543.7,0.0,0.7505553499465074,0.3915780041490166,0.3774917217635329,0.8920949127381864
2124077390979042.0,474.1,541.0,0.0,0.7257180352359268,0.3774917217635505,0.349999999999974,0.8958236433584561
2124077390979042.0,471.7,538.3,0.0,0.6898067362191498,0.3500000000000065,0.3774917217635681,1.0614455552060351
2124077390979042.0,469.7,535.2,0.0,0.6075908711185978,0.3872983346207563,0.4787135538781908,1.0750968948580193
2124077390979042.0,467.9,532.0,0.0,0.5196152422706555,0.4031128874149463,0.3915780041490553,1.1888369666751109
2124077390979042.0,466.4,528.5,0.0,0.4690415759823244,0.3872983346207344,0.4031128874149345,1.046820583162818
2124077390979042.0,464.9,525.3,0.0,0.4396968652757691,0.349999999999997,0.387298334620727,0.9865765724632242
2124077390979042.0,463.6,522.2,0.0,0.4396968652757691,0.3500000000000065,0.4272001872658739,0.8139410298050238
2124077390979042.0,462.3,519.5,0.0,0.3915780041490311,0.36514837167009,0.4787135538781908,0.9055385138137424
2124077390979042.0,461.0,516.9,0.0,0.3872983346207344,0.3774917217635267,0.4396968652757606,0.8266397845091313
2124077390979042.0,459.8,514.6,0.0,0.4396968652757606,0.3109126351029581,0.4031128874149133,0.697614984548557
2124077390979042.0,458.5,512.5,0.0,0.4396968652757606,0.349999999999997,0.3915780041490262,0.4272001872658772
2124077390979042.0,457.1,511.0,0.0,0.3696845502136467,0.2872281323268826,0.4031128874149133,0.310912635102958
2124077390979042.0,456.0,510.0,0.0,0.2986078811194769,0.349999999999997,0.478713553878173,0.2581988897471685
2124077390979042.0,455.0,509.2,0.0,0.2986078811194769,0.2986078811194769,0.4396968652757606,0.1825741858350553
2124077390979042.0,454.1,508.7,0.0,0.294392028877591,0.3696845502136467,0.3774917217635681,0.0816496580927679
2124077390979042.0,453.4,508.4,0.0,0.2217355782608315,0.349999999999997,0.3915780041490262,0.0
2124077390979042.0,452.7,508.3,0.0,0.1707825127659877,0.2986078811194975,0.4396968652757606,0.0577350269189428
2124077390979042.0,452.1,508.4,0.0,0.2081665999466105,0.3366501646120726,0.4272001872658695,0.0
2124077390979042.0,451.5,508.4,0.0,0.1707825127659794,0.2986078811194769,0.4654746681256476,0.0816496580927911
2124077390979042.0,451.0,508.6,0.0,0.1707825127659877,0.2986078811194769,0.4272001872658694,0.0577350269189428
2124077390979042.0,450.5,508.7,0.0,0.1290994448735805,0.2986078811194769,0.4396968652757778,0.0816496580927679
2124077390979042.0,450.0,508.9,0.0,0.1290994448735805,0.2581988897471464,0.35000000000002,0.1707825127660071
2124077390979042.0,449.6,509.4,0.0,0.1290994448735879,0.2986078811194769,0.35000000000002,0.2986078811194975
2124077390979042.0,449.2,510.4,0.0,0.1290994448735879,0.2581988897471685,0.349999999999993,0.2986078811194975
2124077390979042.0,448.8,511.5,0.0,0.2753785273643144,0.3500000000000065,0.36514837167009,0.4434711565216737
2124077390979042.0,447.9,512.7,0.0,0.3593976442141146,0.3872983346207343,0.3915780041490069,0.4787135538781314
2124077390979042.0,446.8,514.2,0.0,0.4272001872658772,0.3774917217635267,0.3774917217635329,0.387298334620727
2124077390979042.0,445.5,515.4,0.0,0.3872983346207344,0.3774917217635505,0.3415650255320143,0.35000000000002
2124077390979042.0,444.3,516.5,0.0,0.3872983346207563,0.3872983346207344,0.35000000000002,0.349999999999974
2124077390979042.0,443.2,517.4,0.0,0.3774917217635267,0.3915780041490166,0.36514837167009,0.288675134594826
2124077390979042.0,442.0,518.3,0.0,0.2986078811194769,0.3109126351029702,0.349999999999993,0.238047614284776
2124077390979042.0,441.1,518.9,0.0,0.2986078811194975,0.3774917217635505,0.3366501646120895,0.2217355782608251
2124077390979042.0,440.2,519.6,0.0,0.3109126351029581,0.3500000000000065,0.387298334620727,0.0816496580927447
2124077390979042.0,439.3,520.0,0.0,0.2217355782608422,0.3915780041490166,0.3651483716701107,0.141421356237288
2124077390979042.0,438.5,520.3,0.0,0.2217355782608315,0.3499999999999835,0.298607881119461,0.0816496580927911
2124077391129042.0,437.2,520.7,0.0,0.1825741858350553,0.310912635102958,0.2581988897471318,0.0499999999999545
2124077391129042.0,436.6,520.8,0.0,0.1632993161855591,0.2986078811194769,0.2581988897471611,0.0
2124077391129042.0,436.1,520.9,0.0,0.0500000000000113,0.0816496580927679,0.2217355782608379,0.0
2124077391129042.0,436.1,520.9,0.0,0.3415650255319672,0.9966610925150496,0.1000000000000227,0.0500000000000113
2124077391129042.0,437.4,520.8,0.0,0.7234178138070413,1.6680827317612317,0.359397644214104,0.05773502691891
2124077391129042.0,439.8,520.7,0.0,0.9708243919473863,1.9638397762207231,0.72571803523588,0.0500000000000113
2124077391129042.0,442.7,520.6,0.0,1.0045728777279896,1.7839562774911246,0.9831920802501636,0.0577350269189757
2124077391129042.0,445.9,520.5,0.0,0.970824391947394,1.4591664287073802,0.9556847457887744,0.0
2124077391129042.0,448.9,520.5,0.0,0.9345230512584264,1.5392097539538452,1.112055154507445,0.0
2124077391129042.0,451.6,520.5,0.0,0.9708243919473718,1.486326567974421,1.190238071423786,0.0500000000000113
2124077391129042.0,454.7,520.7,0.0,0.8655441448399254,1.3351029922818711,1.2436505404118567,0.1290994448735659
2124077391129042.0,457.6,521.1,0.0,1.0165300454651158,1.032795558988637,1.190238071423786,0.1290994448735512
2124077391129042.0,460.5,521.5,0.0,0.9327379053088865,0.9429563439877032,1.150000000000012,0.208166599946606
2124077391129042.0,463.2,522.1,0.0,0.9695359714832674,0.8266397845091611,1.0750968948580024,0.2500000000000151
2124077391129042.0,465.9,522.8,0.0,0.8544003745317567,0.6757711644237604,1.008298897483591,0.2581988897471758
